,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG
Date,,,,,,,,,,,,,,,,,,
2007-04-30,3.033630132675171,3.066499948501587,11.740493774414062,3.56428599357605,3.066499948501587,11.740493774414062,3.607142925262451,3.121999979019165,11.988813400268555,3.559643030166626,3.059000015258789,11.740493774414062,3.5746428966522217,3.0954999923706055,11.9340181350708,616509600,479584000,146193924.0
2007-05-01,3.023597478866577,3.1019999980926514,11.6812162399292,3.552500009536743,3.1019999980926514,11.6812162399292,3.5839290618896484,3.1019999980926514,11.77610969543457,3.5196430683135986,3.0139999389648438,11.560916900634766,3.556786060333252,3.055999994277954,11.76066780090332,532523600,370380000,146876473.0
2007-05-02,3.051562786102295,3.059000015258789,11.601016998291016,3.5853569507598877,3.059000015258789,11.601016998291016,3.5907139778137207,3.112499952316284,11.73302173614502,3.552500009536743,3.0450000762939453,11.599770545959473,3.558928966522217,3.0840001106262207,11.67249870300293,505145200,288544000,122967190.0
2007-05-03,3.0518674850463867,3.109499931335449,11.78657054901123,3.585714101791382,3.109499931335449,11.78657054901123,3.62321400642395,3.127000093460083,11.807493209838867,3.5717859268188477,3.0380001068115234,11.588811874389648,3.5975000858306885,3.053999900817871,11.611974716186523,576077600,269640000,144306878.0
2007-05-04,3.0643301010131836,3.1614999771118164,11.734018325805664,3.6003570556640625,3.1614999771118164,11.734018325805664,3.628571033477783,3.1875,11.82667064666748,3.5892860889434814,3.117500066757202,11.603507041931152,3.5999999046325684,3.119499921798706,11.709111213684082,381987200,285986000,158592223.0
2007-05-07,3.158864974975586,3.0409998893737793,11.638127326965332,3.7114291191101074,3.0409998893737793,11.638127326965332,3.726785898208618,3.1614999771118164,11.776358604431152,3.6075000762939453,3.0355000495910645,11.618202209472656,3.609999895095825,3.121500015258789,11.75942325592041,861557200,296166000,121256803.0
2007-05-08,3.1935174465179443,3.0915000438690186,11.626669883728027,3.752142906188965,3.0915000438690186,11.626669883728027,3.755357027053833,3.0920000076293945,11.660543441772461,3.693571090698242,2.984999895095825,11.574865341186523,3.695357084274292,3.0269999504089355,11.609733581542969,783997200,271022000,116639561.0
2007-05-09,3.2488396167755127,3.1424999237060547,11.687442779541016,3.817142963409424,3.1424999237060547,11.687442779541016,3.819999933242798,3.1475000381469727,11.749211311340332,3.7460711002349854,3.065000057220459,11.553693771362305,3.746786117553711,3.0999999046325684,11.61023235321045,717757600,177498000,156179212.0
2007-05-10,3.262822389602661,3.0460000038146973,11.493668556213379,3.833570957183838,3.0460000038146973,11.493668556213379,3.8871428966522217,3.132499933242798,11.69342041015625,3.7828569412231445,3.0425000190734863,11.482460975646973,3.808213949203491,3.121999979019165,11.63239860534668,1197257600,201040000,148004686.0
2007-05-11,3.3053784370422363,3.078000068664551,11.624926567077637,3.883570909500122,3.078000068664551,11.624926567077637,3.8975000381469727,3.0799999237060547,11.631402969360352,3.813570976257324,3.0280001163482666,11.481963157653809,3.8478569984436035,3.0480000972747803,11.50263500213623,653696400,158382000,118205408.0
2007-05-14,3.3242249488830566,3.0850000381469727,11.50139045715332,3.9057140350341797,3.0850000381469727,11.50139045715332,3.9285709857940674,3.0869998931884766,11.644104957580566,3.8660709857940674,3.0299999713897705,11.457056045532227,3.9149999618530273,3.0840001106262207,11.593544960021973,651946400,155208000,155488633.0
2007-05-15,3.2682950496673584,3.0290000438690186,11.407242774963379,3.8399999141693115,3.0290000438690186,11.407242774963379,3.93571400642395,3.0985000133514404,11.520318984985352,3.802856922149658,3.0260000228881836,11.392547607421875,3.9132139682769775,3.069999933242798,11.50587272644043,954514400,174042000,165377561.0
2007-05-16,3.262822389602661,3.1610000133514404,11.77112865447998,3.833570957183838,3.1610000133514404,11.77112865447998,3.8867859840393066,3.1670000553131104,11.784329414367676,3.693571090698242,3.005000114440918,11.432647705078125,3.876070976257324,3.0510001182556152,11.506869316101074,1126767600,289708000,263150670.0
2007-05-17,3.3266565799713135,3.1085000038146973,11.730032920837402,3.9085710048675537,3.1085000038146973,11.730032920837402,3.92392897605896,3.1760001182556152,11.836134910583496,3.8267860412597656,3.1010000705718994,11.726297378540039,3.8267860412597656,3.1440000534057617,11.767393112182617,735291200,237418000,187122763.0
2007-05-18,3.3442869186401367,3.1649999618530273,11.714093208312988,3.929286003112793,3.1649999618530273,11.714093208312988,3.9514288902282715,3.1649999618530273,11.773370742797852,3.9203569889068604,3.114000082015991,11.699895858764648,3.936785936355591,3.124000072479248,11.756683349609375,621345200,195984000,148390126.0
2007-05-21,3.403864860534668,3.4149999618530273,11.721067428588867,3.999285936355591,3.4149999618530273,11.721067428588867,4.01607084274292,3.434000015258789,11.935263633728027,3.930356979370117,3.1649999618530273,11.624428749084473,3.939642906188965,3.178999900817871,11.694416046142578,639892400,729376000,247295463.0
2007-05-22,3.451284646987915,3.444000005722046,11.852075576782227,4.054999828338623,3.444000005722046,11.852075576782227,4.0625,3.4535000324249268,11.930530548095703,4.000357151031494,3.3605000972747803,11.780842781066895,4.017499923706055,3.4240000247955322,11.780842781066895,572409600,344226000,154135581.0
2007-05-23,3.4315271377563477,3.450000047683716,11.805002212524414,4.03178596496582,3.450000047683716,11.805002212524414,4.107142925262451,3.6654999256134033,12.040121078491211,4.021070957183838,3.439500093460083,11.799522399902344,4.072143077850342,3.4605000019073486,11.975611686706543,911374800,851650000,203166675.0
2007-05-24,3.3646528720855713,3.4674999713897705,11.81396770477295,3.953213930130005,3.4674999713897705,11.81396770477295,4.087856769561768,3.5209999084472656,11.935263633728027,3.941786050796509,3.385499954223633,11.74348258972168,4.028929233551025,3.4519999027252197,11.834391593933105,887362000,476492000,167569747.0
2007-05-25,3.4537160396575928,3.427500009536743,12.04286003112793,4.057857036590576,3.427500009536743,12.04286003112793,4.063570976257324,3.484999895095825,12.078476905822754,3.982142925262451,3.4124999046325684,11.88719367980957,4.0,3.484499931335449,11.94771671295166,632959600,199744000,214741900.0
2007-05-29,3.4759063720703125,3.4814999103546143,12.132274627685547,4.083929061889648,3.4814999103546143,12.132274627685547,4.102142810821533,3.489000082015991,12.2490873336792,4.0246429443359375,3.385999917984009,12.054816246032715,4.087500095367432,3.4214999675750732,12.07972240447998,645694000,234616000,209502334.0
2007-05-30,3.610262155532837,3.493000030517578,12.418453216552734,4.241786003112793,3.493000030517578,12.418453216552734,4.24571418762207,3.503999948501587,12.424429893493652,4.054643154144287,3.443000078201294,12.029909133911133,4.0821428298950195,3.453000068664551,12.067269325256348,1478444800,211522000,290918361.0
2007-05-31,3.683823585510254,3.4570000171661377,12.401267051696777,4.328214168548584,3.4570000171661377,12.401267051696777,4.363214015960693,3.5369999408721924,12.672001838684082,4.269286155700684,3.428499937057495,12.380096435546875,4.288214206695557,3.5339999198913574,12.467269897460938,1297066400,186204000,358310019.0
2007-06-01,3.5990145206451416,3.428999900817871,12.463285446166992,4.228570938110352,3.428999900817871,12.463285446166992,4.328214168548584,3.4649999141693115,12.578352928161621,4.224643230438232,3.4175000190734863,12.401764869689941,4.324999809265137,3.444999933242798,12.478228569030762,885262000,140290000,192679513.0
2007-06-04,3.688077926635742,3.5209999084472656,12.629411697387695,4.333213806152344,3.5209999084472656,12.629411697387695,4.347499847412109,3.5325000286102295,12.71509075164795,4.210713863372803,3.382499933242798,12.39329719543457,4.236785888671875,3.4124999046325684,12.401267051696777,886673200,227610000,285104652.0
2007-06-05,3.7288095951080322,3.682499885559082,12.922562599182129,4.381071090698242,3.682499885559082,12.922562599182129,4.381785869598389,3.7119998931884766,12.92654800415039,4.3035712242126465,3.5429999828338623,12.617955207824707,4.336071014404297,3.555000066757202,12.696162223815918,920785600,608850000,419450332.0
2007-06-06,3.7582952976226807,3.614500045776367,12.907868385314941,4.415713787078857,3.614500045776367,12.907868385314941,4.430356979370117,3.6875,12.970882415771484,4.3553571701049805,3.5929999351501465,12.833396911621094,4.367856979370117,3.6570000648498535,12.870508193969727,1112241200,311820000,316650452.0
2007-06-07,3.771366834640503,3.6019999980926514,12.828415870666504,4.431070804595947,3.6019999980926514,12.828415870666504,4.557499885559082,3.7360000610351562,13.113348007202148,4.3996429443359375,3.5439999103546143,12.764904022216797,4.463929176330566,3.628499984741211,12.94522762298584,1915079600,482764000,426813829.0
2007-06-08,3.784132480621338,3.6619999408721924,12.839125633239746,4.446071147918701,3.6619999408721924,12.839125633239746,4.493928909301758,3.6619999408721924,12.942487716674805,4.367499828338623,3.552500009536743,12.688939094543457,4.493570804595947,3.623500108718872,12.856809616088867,1241682400,204090000,255281284.0
2007-06-11,3.6534249782562256,3.558500051498413,12.735762596130371,4.292500019073486,3.558500051498413,12.735762596130371,4.505356788635254,3.6524999141693115,12.907868385314941,4.269286155700684,3.549999952316284,12.702387809753418,4.5,3.6500000953674316,12.802513122558594,1874258400,223182000,186604829.0
2007-06-12,3.6592013835906982,3.503499984741211,12.572127342224121,4.299285888671875,3.503499984741211,12.572127342224121,4.346786022186279,3.5380001068115234,12.743982315063477,4.2253570556640625,3.4709999561309814,12.532276153564453,4.262499809265137,3.5220000743865967,12.670259475708008,1426566400,236590000,257742474.0
2007-06-13,3.571657419204712,3.5445001125335693,12.583832740783691,4.1964287757873535,3.5445001125335693,12.583832740783691,4.328214168548584,3.5945000648498535,12.666025161743164,4.121428966522217,3.4625000953674316,12.420694351196289,4.326786041259766,3.5450000762939453,12.629910469055176,1721353200,238358000,282414606.0
2007-06-14,3.609653949737549,3.5969998836517334,12.524057388305664,4.2410712242126465,3.5969998836517334,12.524057388305664,4.26607084274292,3.6059999465942383,12.599773406982422,4.1578569412231445,3.5399999618530273,12.495662689208984,4.185713768005371,3.5450000762939453,12.587320327758789,973266000,164906000,185540856.0
2007-06-15,3.662849187850952,3.619999885559082,12.600022315979004,4.3035712242126465,3.619999885559082,12.600022315979004,4.309642791748047,3.6435000896453857,12.677481651306152,4.28071403503418,3.559499979019165,12.483957290649414,4.307857036590576,3.6424999237060547,12.657306671142578,811218800,196664000,247889682.0
2007-06-18,3.802372455596924,3.5915000438690186,12.831903457641602,4.46750020980835,3.5915000438690186,12.831903457641602,4.470714092254639,3.631999969482422,12.851827621459961,4.376429080963135,3.569999933242798,12.55892562866211,4.402856826782227,3.617000102996826,12.607245445251465,910604800,156272000,194161046.0
2007-06-19,3.758903741836548,3.490499973297119,12.809736251831055,4.416429042816162,3.490499973297119,12.809736251831055,4.4646430015563965,3.5829999446868896,12.88296127319336,4.38964319229126,3.4839999675750732,12.740744590759277,4.453214168548584,3.577500104904175,12.802264213562012,943026000,237420000,174864989.0
2007-06-20,3.6947641372680664,3.4549999237060547,12.701641082763672,4.341071128845215,3.4549999237060547,12.701641082763672,4.45214319229126,3.5250000953674316,12.920321464538574,4.339285850524902,3.452500104904175,12.678976058959961,4.423929214477539,3.512500047683716,12.875739097595215,897512000,183452000,174178426.0
2007-06-21,3.7662007808685303,3.4835000038146973,12.804755210876465,4.425000190734863,3.4835000038146973,12.804755210876465,4.438929080963135,3.4885001182556152,12.83414363861084,4.311429023742676,3.433000087738037,12.609736442565918,4.346428871154785,3.4579999446868896,12.726797103881836,867045200,152194000,177049146.0
2007-06-22,3.738842010498047,3.443000078201294,13.07548999786377,4.392857074737549,3.443000078201294,13.07548999786377,4.444643020629883,3.49399995803833,13.075738906860352,4.37071418762207,3.4210000038146973,12.854318618774414,4.423213958740234,3.4774999618530273,12.862289428710938,631876000,167652000,289228049.0
2007-06-25,3.718778371810913,3.433000087738037,13.136261940002441,4.369286060333252,3.433000087738037,13.136261940002441,4.46750020980835,3.4814999103546143,13.32480525970459,4.32357120513916,3.4149999618530273,13.035638809204102,4.435357093811035,3.4674999713897705,13.175115585327148,965403600,151870000,318188194.0
2007-06-26,3.637010335922241,3.374000072479248,13.20699691772461,4.273213863372803,3.374000072479248,13.20699691772461,4.4285712242126465,3.43149995803833,13.280221939086914,4.239999771118164,3.36899995803833,13.106871604919434,4.427856922149658,3.426500082015991,13.268515586853027,1345005200,224956000,228433026.0
2007-06-27,3.7050986289978027,3.4070000648498535,13.108118057250977,4.353213787078857,3.4070000648498535,13.108118057250977,4.3585710525512695,3.4105000495910645,13.150459289550781,4.259285926818848,3.3355000019073486,12.940496444702148,4.307499885559082,3.3480000495910645,13.075987815856934,974696800,164858000,245842035.0
2007-06-28,3.6646718978881836,3.444499969482422,13.076236724853516,4.305714130401611,3.444499969482422,13.076236724853516,4.374642848968506,3.5114998817443848,13.188068389892578,4.285714149475098,3.4075000286102295,13.046099662780762,4.369999885559082,3.4230000972747803,13.072999000549316,838143600,195644000,167360967.0
2007-06-29,3.709660291671753,3.4205000400543213,13.01870346069336,4.3585710525512695,3.4205000400543213,13.01870346069336,4.4285712242126465,3.4595000743865967,13.135764122009277,4.324643135070801,3.4075000286102295,12.938005447387695,4.3560709953308105,3.4514999389648438,13.10139274597168,1137841600,106332000,155805818.0
2007-07-02,3.685950756072998,3.4804999828338623,13.209985733032227,4.330714225769043,3.4804999828338623,13.209985733032227,4.36035680770874,3.4855000972747803,13.246598243713379,4.260714054107666,3.4100000858306885,13.056062698364258,4.323214054107666,3.440500020980835,13.088191986083984,994862400,98122000,140026895.0
2007-07-03,3.8655972480773926,3.4725000858306885,13.308615684509277,4.541786193847656,3.4725000858306885,13.308615684509277,4.550000190734863,3.502500057220459,13.310110092163086,4.339285850524902,3.4509999752044678,13.13825511932373,4.357142925262451,3.502000093460083,13.226922035217285,1162481600,44470000,75152639.0
2007-07-05,4.035212516784668,3.436500072479248,13.490184783935547,4.7410712242126465,3.436500072479248,13.490184783935547,4.748929023742676,3.4825000762939453,13.55917739868164,4.596070766448975,3.4030001163482666,13.254070281982422,4.599999904632568,3.4679999351501465,13.339001655578613,1453051600,89758000,198457088.0
2007-07-06,4.021535396575928,3.448499917984009,13.434643745422363,4.724999904632568,3.448499917984009,13.434643745422363,4.762143135070801,3.4649999141693115,13.545975685119629,4.6571431159973145,3.4005000591278076,13.417956352233887,4.754642963409424,3.4375,13.480721473693848,874694800,92306000,110291857.0
2007-07-09,3.9616518020629883,3.6034998893737793,13.513348579406738,4.6546430587768555,3.6034998893737793,13.513348579406738,4.746428966522217,3.617500066757202,13.667271614074707,4.6135711669921875,3.4509999752044678,13.456063270568848,4.7278571128845215,3.4690001010894775,13.524308204650879,995820000,296338000,149751208.0
2007-07-10,4.023054122924805,3.5139999389648438,13.53277587890625,4.726786136627197,3.5139999389648438,13.53277587890625,4.8035712242126465,3.5969998836517334,13.623933792114258,4.6003570556640625,3.503499984741211,13.490683555603027,4.6028571128845215,3.5824999809265137,13.543984413146973,1255007600,177708000,154818129.0
2007-07-11,4.024268627166748,3.5364999771118164,13.560919761657715,4.728213787078857,3.5364999771118164,13.560919761657715,4.775000095367432,3.5824999809265137,13.611480712890625,4.689642906188965,3.507499933242798,13.449836730957031,4.716785907745361,3.5290000438690186,13.539501190185547,821772000,131872000,132868163.0
2007-07-12,4.075337886810303,3.6394999027252197,13.582340240478516,4.788214206695557,3.6394999027252197,13.582340240478516,4.794285774230957,3.678499937057495,13.631903648376465,4.728213787078857,3.5364999771118164,13.455066680908203,4.7803568840026855,3.565500020980835,13.595541000366211,704608800,229032000,138179998.0
2007-07-13,4.186590194702148,3.755000114440918,13.75245189666748,4.918929100036621,3.755000114440918,13.75245189666748,4.923213958740234,3.7674999237060547,13.765154838562012,4.804286003112793,3.6484999656677246,13.63016128540039,4.822500228881836,3.6540000438690186,13.646598815917969,907606000,250040000,210269197.0
2007-07-16,4.19783878326416,3.684499979019165,13.773124694824219,4.932143211364746,3.684499979019165,13.773124694824219,4.99928617477417,3.742000102996826,13.912352561950684,4.910714149475098,3.6500000953674316,13.68146800994873,4.942500114440918,3.7365000247955322,13.70612621307373,936112800,166698000,264969462.0
2007-07-17,4.222458362579346,3.689500093460083,13.823186874389648,4.961071014404297,3.689500093460083,13.823186874389648,4.985713958740234,3.7260000705718994,13.891181945800781,4.910714149475098,3.679500102996826,13.75793170928955,4.939286231994629,3.7195000648498535,13.82418441772461,709959600,121688000,173792986.0
2007-07-18,4.198444843292236,3.6659998893737793,13.686201095581055,4.932857036590576,3.6659998893737793,13.686201095581055,4.944285869598389,3.674499988555908,13.810733795166016,4.8585710525512695,3.612499952316284,13.544482231140137,4.935357093811035,3.6635000705718994,13.795540809631348,756856800,125794000,244111573.0
2007-07-19,4.25559139251709,3.6675000190734863,13.663536071777344,5.0,3.6675000190734863,13.663536071777344,5.028929233551025,3.7160000801086426,13.786325454711914,4.987500190734863,3.6559998989105225,13.505378723144531,5.010714054107666,3.7119998931884766,13.784831047058105,732891600,105470000,446756299.0
2007-07-20,4.369582176208496,3.5815000534057617,12.95444393157959,5.1339287757873535,3.5815000534057617,12.95444393157959,5.149285793304443,3.6480000019073486,13.030657768249512,5.0,3.5250000953674316,12.689934730529785,5.058928966522217,3.63100004196167,12.749711036682129,1167773600,182614000,713556598.0
2007-07-23,4.36806058883667,3.5869998931884766,12.764904022216797,5.132143020629883,3.5869998931884766,12.764904022216797,5.186429023742676,3.633500099182129,12.951455116271973,5.033214092254639,3.5425000190734863,12.755937576293945,5.118214130401611,3.5889999866485596,12.926796913146973,1036490000,185356000,255221059.0
2007-07-24,4.1002631187438965,3.4625000953674316,12.80201530456543,4.817500114440918,3.4625000953674316,12.80201530456543,5.035714149475098,3.6080000400543213,12.918827056884766,4.791070938110352,3.442500114440918,12.63040828704834,4.960000038146973,3.552000045776367,12.684953689575195,1795292800,506846000,223719424.0
2007-07-25,4.172302722930908,4.309000015258789,12.6964111328125,4.9021430015563965,4.309000015258789,12.6964111328125,4.941429138183594,4.440000057220459,12.877232551574707,4.8214287757873535,4.182499885559082,12.591802597045898,4.9053568840026855,4.232999801635742,12.876236915588379,1496182800,1209048000,222631361.0
2007-07-26,4.437973976135254,4.200500011444092,12.65257453918457,5.214285850524902,4.200500011444092,12.65257453918457,5.3035712242126465,4.449999809265137,12.766897201538086,4.8914289474487305,4.171500205993652,12.42542552947998,5.211071014404297,4.250999927520752,12.671006202697754,2186629200,465342000,276368027.0
2007-07-27,4.372618198394775,4.202000141143799,12.749462127685547,5.137499809265137,4.202000141143799,12.749462127685547,5.318571090698242,4.266499996185303,12.867270469665527,5.135000228881836,4.124000072479248,12.59030818939209,5.221070766448975,4.213500022888184,12.665776252746582,1161098400,278852000,221189978.0
2007-07-30,4.299059867858887,4.135000228881836,12.854567527770996,5.0510711669921875,4.135000228881836,12.854567527770996,5.194643020629883,4.202499866485596,12.935015678405762,4.98464298248291,4.075500011444092,12.714841842651367,5.1546430587768555,4.150000095367432,12.775115966796875,1106988400,257112000,159126217.0
2007-07-31,4.005120754241943,3.927000045776367,12.702387809753418,4.705714225769043,3.927000045776367,12.702387809753418,5.12428617477417,4.186500072479248,12.962413787841797,4.697143077850342,3.9000000953674316,12.702387809753418,5.1060709953308105,4.184999942779541,12.957182884216309,1762392800,282090000,171460275.0
2007-08-01,4.103607177734375,3.865499973297119,12.775613784790039,4.8214287757873535,3.865499973297119,12.775613784790039,4.835000038146973,3.9075000286102295,12.864530563354492,4.56321382522583,3.753000020980835,12.656062126159668,4.772857189178467,3.9049999713897705,12.714841842651367,1750156800,338360000,177791919.0
2007-08-02,4.148898124694824,3.9855000972747803,12.727543830871582,4.874642848968506,3.9855000972747803,12.727543830871582,4.8914289474487305,3.98799991607666,12.826671600341797,4.791070938110352,3.805999994277954,12.677481651306152,4.880356788635254,3.8929998874664307,12.79504108428955,852644800,207232000,126669014.0
2007-08-03,4.007856369018555,3.8399999141693115,12.52804183959961,4.708929061889648,3.8399999141693115,12.52804183959961,4.8553571701049805,4.037499904632568,12.782090187072754,4.6964287757873535,3.8355000019073486,12.52804183959961,4.830714225769043,3.9769999980926514,12.703634262084961,679187600,159750000,127524207.0
2007-08-06,4.111207008361816,3.950000047683716,12.702387809753418,4.830357074737549,3.950000047683716,12.702387809753418,4.831070899963379,3.950000047683716,12.706124305725098,4.5821428298950195,3.8299999237060547,12.515588760375977,4.746428966522217,3.8529999256134033,12.52804183959961,925170400,180058000,146607469.0
2007-08-07,4.104518413543701,3.9570000171661377,12.852326393127441,4.822500228881836,3.9570000171661377,12.852326393127441,4.901429176330566,4.0,12.948466300964355,4.736785888671875,3.8945000171661377,12.678478240966797,4.819285869598389,3.927500009536743,12.696162223815918,949936400,161186000,171211346.0
2007-08-08,4.073513984680176,3.8889999389648438,13.095415115356445,4.786070823669434,3.8889999389648438,13.095415115356445,4.887856960296631,3.99399995803833,13.095415115356445,4.714285850524902,3.828000068664551,12.878975868225098,4.884285926818848,3.9885001182556152,12.935015678405762,808096800,164896000,163362034.0
2007-08-09,3.8418872356414795,3.7054998874664307,12.820197105407715,4.5139288902282715,3.7054998874664307,12.820197105407715,4.75,3.86299991607666,13.121317863464355,4.46750020980835,3.7054998874664307,12.817706108093262,4.682499885559082,3.819999933242798,12.971380233764648,1125395600,166968000,194586635.0
2007-08-10,3.7996346950531006,3.739000082015991,12.845602035522461,4.464285850524902,3.739000082015991,12.845602035522461,4.5625,3.825000047683716,12.919573783874512,4.29642915725708,3.618499994277954,12.593545913696289,4.3971428871154785,3.6575000286102295,12.70687198638916,1410749200,181352000,235888868.0
2007-08-13,3.8844456672668457,3.743499994277954,12.839374542236328,4.563929080963135,3.743499994277954,12.839374542236328,4.619643211364746,3.815999984741211,12.94522762298584,4.517857074737549,3.734999895095825,12.777854919433594,4.582857131958008,3.804500102996826,12.939997673034668,752911600,121372000,127648672.0
2007-08-14,3.770150661468506,3.672499895095825,12.667518615722656,4.429643154144287,3.672499895095825,12.667518615722656,4.5821428298950195,3.739500045776367,12.886696815490723,4.418213844299316,3.6459999084472656,12.65257453918457,4.581786155700684,3.739500045776367,12.844854354858398,739006800,118924000,145892800.0
2007-08-15,3.6446104049682617,3.61899995803833,12.392300605773926,4.2821431159973145,3.61899995803833,12.392300605773926,4.459286212921143,3.757499933242798,12.744481086730957,4.273213863372803,3.61299991607666,12.371378898620605,4.383571147918701,3.6510000228881836,12.677481651306152,992852000,127518000,217191045.0
2007-08-16,3.5579771995544434,3.6394999027252197,12.242114067077637,4.180356979370117,3.6394999027252197,12.242114067077637,4.232142925262451,3.6619999408721924,12.364404678344727,3.98642897605896,3.502500057220459,11.966646194458008,4.178928852081299,3.5999999046325684,12.25456714630127,1866690000,215746000,347120233.0
2007-08-17,3.710268497467041,3.750999927520752,12.454318046569824,4.359285831451416,3.750999927520752,12.454318046569824,4.410714149475098,3.752000093460083,12.478228569030762,4.279285907745361,3.6554999351501465,12.24535083770752,4.357500076293945,3.7244999408721924,12.38956069946289,1195062400,144812000,219997525.0
2007-08-20,3.715132236480713,3.734999895095825,12.40151596069336,4.364999771118164,3.734999895095825,12.40151596069336,4.4464287757873535,3.7639999389648438,12.517083168029785,4.3035712242126465,3.690000057220459,12.353694915771484,4.427143096923828,3.749000072479248,12.514592170715332,803317200,118322000,108296406.0
2007-08-21,3.8777549266815186,3.874500036239624,12.617955207824707,4.556070804595947,3.874500036239624,12.617955207824707,4.605713844299316,3.8914999961853027,12.656559944152832,4.3214287757873535,3.7044999599456787,12.397780418395996,4.364643096923828,3.7105000019073486,12.426920890808105,1303047200,168582000,144965337.0
2007-08-22,4.027918338775635,3.924999952316284,12.770881652832031,4.732500076293945,3.924999952316284,12.770881652832031,4.7410712242126465,3.9744999408721924,12.858055114746094,4.6546430587768555,3.8919999599456787,12.683708190917969,4.686429023742676,3.9119999408721924,12.70139217376709,1061765600,136962000,130595677.0
2007-08-23,3.984143018722534,3.865000009536743,12.75693416595459,4.681070804595947,3.865000009536743,12.75693416595459,4.762143135070801,3.950000047683716,12.855066299438477,4.634285926818848,3.825500011444092,12.627668380737305,4.753213882446289,3.947000026702881,12.851827621459961,866838000,113300000,123529289.0
2007-08-24,4.1127238273620605,3.9625000953674316,12.826922416687012,4.8321428298950195,3.9625000953674316,12.826922416687012,4.8346428871154785,3.9700000286102295,12.840620040893555,4.63607120513916,3.8345000743865967,12.665027618408203,4.661786079406738,3.8399999141693115,12.76739501953125,911834000,113314000,99278731.0
2007-08-27,4.020013332366943,3.932499885559082,12.783583641052246,4.723214149475098,3.932499885559082,12.783583641052246,4.809286117553711,4.039999961853027,12.887943267822266,4.7178568840026855,3.9210000038146973,12.737257957458496,4.7639288902282715,4.0279998779296875,12.812725067138672,707439600,139026000,93352602.0
2007-08-28,3.854957342147827,3.811000108718872,12.612724304199219,4.529285907745361,3.811000108718872,12.612724304199219,4.728929042816162,3.932499885559082,12.826422691345215,4.522500038146973,3.803999900817871,12.59753131866455,4.678214073181152,3.8929998874664307,12.740494728088379,1179365600,115340000,131446855.0
2007-08-29,4.0756402015686035,3.952500104904175,12.77411937713623,4.788570880889893,3.952500104904175,12.77411937713623,4.792142868041992,3.952500104904175,12.78458023071289,4.626429080963135,3.8429999351501465,12.633397102355957,4.638570785522461,3.8480000495910645,12.648590087890625,1166860800,101536000,102354216.0
2007-08-30,4.141603469848633,3.934000015258789,12.737257957458496,4.8660712242126465,3.934000015258789,12.737257957458496,4.9375,4.005499839782715,12.836883544921875,4.724999904632568,3.9149999618530273,12.71683406829834,4.738214015960693,3.9200000762939453,12.761167526245117,1435582400,92576000,106465569.0
2007-08-31,4.209388256072998,3.995500087738037,12.833148002624512,4.945713996887207,3.995500087738037,12.833148002624512,4.987500190734863,4.026500225067139,12.86428165435791,4.90749979019165,3.984999895095825,12.739001274108887,4.981785774230957,4.0,12.7795991897583,876887200,123148000,119550431.0
2007-09-04,4.382043838500977,4.135000228881836,13.079724311828613,5.148571014404297,4.135000228881836,13.079724311828613,5.2046427726745605,4.176499843597412,13.150708198547363,4.994286060333252,3.9865000247955322,12.81745719909668,4.997857093811035,3.994999885559082,12.827420234680176,1316842800,165320000,148301796.0
2007-09-05,4.157105922698975,4.1875,13.145727157592773,4.884285926818848,4.1875,13.145727157592773,5.208570957183838,4.244500160217285,13.187569618225098,4.860713958740234,4.111000061035156,13.007494926452637,5.177499771118164,4.111999988555908,13.036136627197266,2328222400,181244000,133012703.0
2007-09-06,4.103909015655518,4.310500144958496,13.0391263961792,4.821785926818848,4.310500144958496,13.0391263961792,4.913214206695557,4.322999954223633,13.196287155151367,4.739643096923828,4.142499923706055,12.90761947631836,4.841429233551025,4.224999904632568,13.18458080291748,1901261600,176538000,145579631.0
2007-09-07,4.005422115325928,4.22599983215332,12.935264587402344,4.706070899963379,4.22599983215332,12.935264587402344,4.724999904632568,4.248499870300293,12.982338905334473,4.642857074737549,4.1605000495910645,12.871753692626953,4.7146430015563965,4.235000133514404,12.898155212402344,1430576000,164624000,147093283.0
2007-09-10,4.155586242675781,4.166999816894531,12.813969612121582,4.882500171661377,4.166999816894531,12.813969612121582,4.929999828338623,4.257999897003174,13.003011703491211,4.783928871154785,4.125500202178955,12.724306106567383,4.892499923706055,4.246500015258789,12.9833345413208,1487838800,107338000,129515644.0
2007-09-11,4.11850118637085,4.314000129699707,12.984580993652344,4.838929176330566,4.314000129699707,12.984580993652344,4.939286231994629,4.33050012588501,12.99255084991455,4.776785850524902,4.176499843597412,12.84510326385498,4.925000190734863,4.208499908447266,12.876485824584961,971885600,137196000,108549350.0
2007-09-12,4.159840106964111,4.364999771118164,13.017457008361816,4.887499809265137,4.364999771118164,13.017457008361816,4.978570938110352,4.444499969482422,13.1502103805542,4.848214149475098,4.298500061035156,12.92654800415039,4.856785774230957,4.303500175476074,12.964654922485352,1022770000,180606000,119887690.0
